province,province_en,year,data_type,gdp_billion_yuan,urbanization_rate_pct,tertiary_share_pct,fai_billion_yuan,fai_gdp_ratio,avg_house_price,total_pop_10k,total_gdp_100m,total_fai_100m,per_capita_area_m2,V_billion,K_billion,urban_q,source
吉林,Jilin,2015,actual,14274.1,55.3,40.4,13016.0,0.91186134327208,5352.327204943165,2189.9791100241473,13890.8571,11810.4329,36.32,4257.243268042494,72961.76795466086,0.0583489598372669,中国统计年鉴2016年
吉林,Jilin,2016,interpolated,13637.275,55.849999999999994,42.875,10558.75,0.7518386687086223,5409.565506925647,2176.3659029264554,14395.0258,12879.7833,37.408,4404.11638118961,79872.4295569278,0.05513938170680843,线性插值（基于相邻实际年份数据）
吉林,Jilin,2017,interpolated,13000.45,56.4,45.349999999999994,8101.5,0.5918159941451645,5850.021432153328,2153.5293422461373,14409.009,11980.020888562954,38.495999999999995,4849.8003029484435,83980.30807908141,0.057749255913440455,线性插值（基于相邻实际年份数据）
吉林,Jilin,2018,interpolated,12363.625,56.95,47.825,5644.25,0.4317933195817067,6785.539213646469,2150.2534124883455,14422.9925,11932.181883874497,39.583999999999996,5775.554523871899,85425.54267512733,0.06760922252301384,线性插值（基于相邻实际年份数据）
吉林,Jilin,2019,actual,11726.8,57.5,50.3,3187.0,0.2717706450182488,7134.788013334166,2148.9094499847365,10984.0,9013.970715947182,40.672,6235.836484147148,84341.26554137096,0.07393577087230634,中国统计年鉴2020年
吉林,Jilin,2020,interpolated,12177.9,59.2,50.875,,,7271.3062645011605,2155.0,11569.0,9502.072212492945,41.76,6543.652104,80124.20226430241,0.08166885808628364,线性插值（基于相邻实际年份数据）
吉林,Jilin,2021,interpolated,12629.0,60.9,51.45,,,7117.249531396438,2134.0,12146.0,9939.56119711526,42.01,6380.56723105,76117.99215108728,0.08382469178095443,线性插值（基于相邻实际年份数据）
吉林,Jilin,2022,interpolated,13080.1,62.599999999999994,52.025,,,6757.136170212766,2115.0,11927.0,9776.780855734718,42.26,6039.5215518,72312.09254353291,0.08352021549043298,线性插值（基于相邻实际年份数据）
吉林,Jilin,2023,actual,13531.2,64.3,52.6,,,6361.117478510028,2094.0,12345.0,10122.923123442642,42.51,5662.408518,68696.48791635626,0.08242646297863812,中国统计年鉴2024年及各省统计公报
黑龙江,Heilongjiang,2005,actual,5513.7,53.1,36.9,2067.5,0.374975062117997,,3336.5824964895332,5348.7076,1479.0796,25.439999999999998,,5907.142857142858,,中国统计年鉴2006年
黑龙江,Heilongjiang,2006,interpolated,6484.68,53.620000000000005,36.64,3053.7799999999997,0.4349818821500811,,3361.7776846938295,6134.6029,1869.5765,26.528,,8665.565714285714,,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2007,interpolated,7455.66,54.14,36.38,4040.06,0.4949887021821652,,3384.815113937194,7095.5367,2397.5486,27.616,,12272.347428571427,,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2008,interpolated,8426.64,54.66,36.12,5026.34,0.5549955222142493,,3395.042897708965,8533.2351,3079.9784,28.704,,16685.070057142853,,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2009,interpolated,9397.62,55.18,35.86,6012.62,0.6150023422463333,,3407.53340181339,9138.8423,4582.5545999999995,29.791999999999998,,21863.43655428571,,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2010,actual,10368.6,55.7,35.6,6998.9,0.6750091622784175,,3409.2192425539843,11291.8332,6456.832,30.88,,27769.16472657142,,中国统计年鉴2011年
黑龙江,Heilongjiang,2011,interpolated,11311.62,56.32,37.78,7605.82,0.6730449797362167,7466.0,3401.6975388972896,13704.879,7049.3754,31.968,8118.936560506163,33986.526490242846,0.23888691781541782,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2012,interpolated,12254.64,56.94,39.96,8212.74,0.671080797194016,6944.0,3353.8619754105985,14865.719500000001,8993.6555,33.056,7698.483755724955,40499.9401657307,0.1900862994913528,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2013,interpolated,13197.66,57.56,42.14,8819.66,0.6691166146518153,7442.0,3352.9911341263632,15982.1904,11086.3043,34.144,8519.938669286295,47294.60315744416,0.18014610759970526,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2014,interpolated,14140.68,58.18,44.32,9426.58,0.6671524321096146,8222.0,3327.439090460699,15946.9549,9031.4018,35.232,9638.842504366854,54356.45299957195,0.17732655411571388,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2015,actual,15083.7,58.8,46.5,10033.5,0.6651882495674138,6064.428536296926,3276.0954196590574,15520.3387,9226.083999999999,36.32,7215.929227182293,61672.130349593346,0.11700470190146227,中国统计年鉴2016年
黑龙江,Heilongjiang,2016,interpolated,14715.95,59.325,49.325,8287.925,0.5549270948206271,5512.508574789989,3253.1694032213645,15724.9304,9994.0745,37.408,6708.423112146264,66876.44883211367,0.10031069575759112,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2017,interpolated,14348.2,59.849999999999994,52.15,6542.35,0.4446659400738404,5892.508009790719,3161.4260406213043,16189.26,9998.006027208343,38.495999999999995,7171.315233557299,70074.97639050799,0.1023377474091977,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2018,interpolated,13980.45,60.375,54.974999999999994,4796.775,0.3344047853270536,6518.733631410704,3181.3919299030995,16477.5109,10097.518681469634,39.583999999999996,8209.185857539638,71368.00257098259,0.1150261400320793,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2019,actual,13612.7,60.9,57.8,3051.2,0.2241436305802669,6267.986615655212,3164.993035257232,14108.0,8392.803789440004,40.672,8068.565853823739,70850.80244243344,0.11388107933399175,中国统计年鉴2020年
黑龙江,Heilongjiang,2020,interpolated,14200.375,62.625,57.925,,,6387.892038216561,3140.0,14000.0,8420.295172178961,41.76,8376.2128656,67308.26232031177,0.12444553724680382,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2021,interpolated,14788.05,64.35,58.05,,,6267.085534793814,3104.0,14727.0,8753.826074762665,42.01,8172.21937335,63942.84920429618,0.12780505521797933,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2022,interpolated,15375.725,66.075,58.175,,,5913.894753991528,3069.0,15733.0,9214.374558043122,42.26,7670.0813918,60745.70674408137,0.1262654071029854,线性插值（基于相邻实际年份数据）
黑龙江,Heilongjiang,2023,actual,15963.4,67.8,58.3,,,5545.437190900099,3033.0,15726.0,9298.594288948581,42.51,7149.8891061,57708.4214068773,0.12389680625101841,中国统计年鉴2024年及各省统计公报
上海,Shanghai,2005,actual,9247.7,84.5,50.5,3542.8,0.3831006628675238,,2285.1633220796757,9154.18,3542.5531,25.439999999999998,,25682.682211978667,,中国统计年鉴2006年
上海,Shanghai,2006,interpolated,10831.16,85.46,51.8,3897.78,0.3684403322165357,,2298.30049966239,10366.37,3925.0884,26.528,,28296.32810137973,,线性插值（基于相邻实际年份数据）
上海,Shanghai,2007,interpolated,12414.62,86.42,53.1,4252.76,0.3537800015655478,,2316.4103173531394,12188.85,4458.6098,27.616,,31134.271696310745,,线性插值（基于相邻实际年份数据）
上海,Shanghai,2008,interpolated,13998.08,87.38,54.4,4607.74,0.3391196709145597,,2336.872059419311,13698.15,4829.4557,28.704,,34185.298111495205,,线性插值（基于相邻实际年份数据）
上海,Shanghai,2009,interpolated,15581.54,88.34,55.7,4962.719999999999,0.3244593402635717,,2353.1003376097233,15046.45,5273.3299,29.791999999999998,,37438.753205920446,,线性插值（基于相邻实际年份数据）
上海,Shanghai,2010,actual,17165.0,89.3,57.0,5317.7,0.3097990096125837,22311.0,2372.6213099257257,17165.98,5317.6663,30.88,16346.499089328485,40884.51554562442,0.3998212739267235,中国统计年鉴2011年
上海,Shanghai,2011,interpolated,18756.7,88.96,59.16,5541.36,0.2990741072860627,22483.0,2384.5153274814315,19195.69,5064.2624,31.968,17138.383055890325,44381.649768343195,0.38615921547186133,线性插值（基于相邻实际年份数据）
上海,Shanghai,2012,interpolated,20348.4,88.61999999999999,61.32,5765.0199999999995,0.2883492049595418,23240.0,2397.1149223497637,20181.72,5251.3998,33.056,18415.150774930233,47927.58727992603,0.38422862113576967,线性插值（基于相邻实际年份数据）
上海,Shanghai,2013,interpolated,21940.1,88.28,63.48,5988.68,0.2776243026330208,29737.999999999996,2406.1866306549628,21602.12,5644.1312,34.144,24431.799983974153,51519.88791592973,0.47422075187434454,线性插值（基于相邻实际年份数据）
上海,Shanghai,2014,interpolated,23531.8,87.94,65.64,6212.34,0.2668994003064998,30277.0,2416.9382849426065,23567.7,6012.966,35.232,25781.946284473997,55156.233520133246,0.467434859834347,线性插值（基于相邻实际年份数据）
上海,Shanghai,2015,actual,25123.5,87.6,67.8,6436.0,0.2561744979799789,34955.0,2424.1116542876434,25123.45,6349.3886,36.32,30775.687668426846,58834.421844126584,0.5230898291133488,中国统计年鉴2016年
上海,Shanghai,2016,interpolated,28381.45,87.725,69.025,6968.775,0.2482639663973711,51724.0,2435.921674544227,28178.65,6751.6768,37.408,47132.4387966185,62861.475751920254,0.7497825692579088,线性插值（基于相邻实际年份数据）
上海,Shanghai,2017,interpolated,31639.4,87.85,70.25,7501.55,0.2403534348147634,49616.0,2444.3214044564484,30632.99,7632.3730868340845,38.495999999999995,46686.96746131964,67219.95196432424,0.6945403276410833,线性插值（基于相邻实际年份数据）
上海,Shanghai,2018,interpolated,34897.350000000006,87.975,71.475,8034.325000000001,0.2324429032321557,49050.0,2456.0810263335584,32679.87,8142.364172391809,39.583999999999996,47687.1513154031,71893.27936610802,0.6633047168784988,线性插值（基于相邻实际年份数据）
上海,Shanghai,2019,actual,38155.3,88.1,72.7,8567.1,0.224532371649548,50540.0,2467.8406482106684,38156.0,9506.771213036707,40.672,50728.01630216988,76865.71539780262,0.6599563412587461,中国统计年鉴2020年
上海,Shanghai,2020,interpolated,40421.15,88.39999999999999,73.325,,,50486.0,2488.0,38701.0,9642.560874193668,41.76,52454.3885568,73022.42962791248,0.7183325565046599,线性插值（基于相邻实际年份数据）
上海,Shanghai,2021,interpolated,42687.0,88.69999999999999,73.95,,,,2488.0,43215.0,10767.248086051506,42.01,,69371.30814651685,,线性插值（基于相邻实际年份数据）
上海,Shanghai,2022,interpolated,44952.85,89.0,74.575,,,,2487.0,44653.0,11125.533467232626,42.26,,65902.742739191,,线性插值（基于相邻实际年份数据）
上海,Shanghai,2023,actual,47218.7,89.3,75.2,,,,2487.0,47219.0,11764.866073707419,42.51,,62607.60560223145,,中国统计年鉴2024年及各省统计公报
江苏,Jiangsu,2005,actual,18598.7,50.5,37.4,8941.9,0.48078091479512,,7727.8824187124765,18244.46,9334.6682,25.439999999999998,,29928.672008774585,,中国统计年鉴2006年
江苏,Jiangsu,2006,interpolated,23164.06,52.52,38.12,12110.32,0.5042804994188651,,7800.904336711301,21582.09,11412.7158,26.528,,40542.558408335855,,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2007,interpolated,27729.42,54.54,38.84,15278.74,0.5277800840426101,,7846.563022795938,25532.9065,13822.7745,27.616,,53794.17048791906,,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2008,interpolated,32294.78,56.56,39.56,18447.16,0.5512796686663551,,7885.707337876983,29915.5651,16743.3977,28.704,,69551.62196352311,,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2009,interpolated,36860.14,58.58,40.28,21615.58,0.5747792532901003,,7919.132993392956,34741.1986,20774.297899999998,29.791999999999998,,87689.62086534695,,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2010,actual,41425.5,60.6,41.0,24784.0,0.5982788379138453,10128.697230255983,7966.024915722261,41849.6378,26048.3358,30.88,24915.668349608095,108089.1398220796,0.23051037681140393,中国统计年鉴2011年
江苏,Jiangsu,2011,interpolated,47163.68,61.78,42.52,29008.24,0.6095630501360861,9130.56555085645,8015.4086638744475,49512.5525,26348.813,31.968,23395.8492826195,131692.9228309756,0.17765456776023913,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2012,interpolated,52901.86,62.96,44.04,33232.479999999996,0.6208472623583271,8923.103081680343,8056.407301353502,55758.14,31710.2411,33.056,23763.347795511287,158340.75668942684,0.15007726559069853,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2013,interpolated,58640.03999999999,64.14,45.56,37456.72,0.632131474580568,9294.265466420118,8120.166965135273,61242.5657,35982.5173,34.144,25768.813939775653,187880.4388549555,0.1371553850780032,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2014,interpolated,64378.219999999994,65.32,47.08,41680.96,0.6434156868028089,10208.241314598537,8191.47904041567,66814.24,41552.7517,35.232,29461.20794867558,220167.3769122077,0.13381277626986177,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2015,actual,70116.4,66.5,48.6,45905.2,0.6546998990250498,8588.567141845651,8229.965017333292,71936.1659,45905.1694,36.32,25672.286108311342,255064.2080665973,0.10065028842309504,中国统计年鉴2016年
江苏,Jiangsu,2016,interpolated,77495.17499999999,67.525,49.275,47988.05,0.6271179269837921,10276.508115227438,8299.92362633516,78275.39,49370.8521,37.408,31906.866494273796,290299.0476632674,0.10991033815337964,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2017,interpolated,84873.95,68.55,49.95,50070.899999999994,0.5995359549425345,11860.916879885799,8338.901016561664,87988.0719,55571.68983295265,38.495999999999995,38075.243272934655,325854.995280104,0.11684719836872622,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2018,interpolated,92252.725,69.57499999999999,50.625,52153.75,0.5719539829012769,13101.524061671455,8393.27649392034,94323.54000000001,59460.01559094942,39.583999999999996,43528.432366547444,361715.9955160988,0.12033869916214456,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2019,actual,99631.5,70.6,51.3,54236.6,0.5443720108600192,14215.38402784944,8441.588950499574,99975.0,63213.81275840679,40.672,48806.574375750744,397866.7957402938,0.12267063976760974,中国统计年鉴2020年
江苏,Jiangsu,2020,interpolated,106779.175,71.55,51.599999999999994,,,14978.249970508434,8477.0,104617.0,66102.08233361418,41.76,53022.933,377973.4559532791,0.1402821604661945,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2021,interpolated,113926.85,72.5,51.9,,,15880.047851677456,8495.0,117127.0,73989.19727893526,42.01,56671.91283065,359074.78315561515,0.15782760441322785,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2022,interpolated,121074.525,73.45,52.2,,,14889.206027493832,8511.0,123568.0,78121.94371490872,42.26,53552.7309345,341121.0439978344,0.15699040524406926,线性插值（基于相邻实际年份数据）
江苏,Jiangsu,2023,actual,128222.2,74.4,52.5,,,13916.149665845938,8529.0,128959.0,81737.8371265691,42.51,50455.47629655,324064.99179794267,0.15569554741664113,中国统计年鉴2024年及各省统计公报
浙江,Zhejiang,2005,actual,13437.8,56.0,41.5,7069.3,0.5260756969146736,,5847.991449794178,13470.2617,6698.9418,25.439999999999998,,35075.14458300719,,中国统计年鉴2006年
浙江,Zhejiang,2006,interpolated,16294.7,57.12,42.08,8406.64,0.520101962465673,,5883.110173956817,15714.7155,7500.0259,26.528,,41728.02735385683,,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2007,interpolated,19151.6,58.24,42.66,9743.98,0.5141282280166722,,5921.247618118086,18651.7473,8322.9111,27.616,,49385.60598616398,,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2008,interpolated,22008.5,59.36,43.24,11081.32,0.5081544935676716,,5957.387493947828,21465.729199999998,9210.7516,28.704,,57997.64568685578,,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2009,interpolated,24865.4,60.48,43.82,12418.66,0.5021807591186709,,5993.199401164254,22864.682099999998,10625.2865,29.791999999999998,,67516.42340251298,,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2010,actual,27722.3,61.6,44.4,13756.0,0.4962070246696702,21683.0,6033.205862654113,27033.9382,12265.269,30.88,40396.59923991411,77896.60223238733,0.5185925712061197,中国统计年鉴2011年
浙江,Zhejiang,2011,interpolated,30755.14,62.44,45.72,16188.56,0.5178372226877141,14319.023157706863,6065.938070894482,31729.0455,14166.0593,31.968,27766.863808845894,90190.33212076795,0.30786962588922623,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2012,interpolated,33787.979999999996,63.28,47.04,18621.12,0.5394674207057579,17014.07438038647,6098.079905138435,34603.8624,17048.1853,33.056,34296.65286122338,104301.93551472954,0.3288208669567786,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2013,interpolated,36820.82,64.12,48.36,21053.68,0.5610976187238018,13312.268977609112,6133.300829068643,37476.9624,20150.562,34.144,27877.94445794691,120140.51873899307,0.232044482166022,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2014,interpolated,39853.66,64.96,49.68,23486.24,0.5827278167418456,15644.880767206183,6175.297655731718,40471.6652,23532.5637,35.232,34038.26779969586,137619.7328020434,0.24733566260194376,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2015,actual,42886.5,65.8,51.0,25918.8,0.6043580147598895,11661.186906616063,6195.884082178304,43038.397,26619.0881,36.32,26241.6947997119,156657.54616194122,0.1675099313287158,中国统计年鉴2016年
浙江,Zhejiang,2016,interpolated,47752.875,66.85,52.25,27736.225,0.586337618716825,13635.289776886377,6244.8842641642195,47323.9113,29465.5286,37.408,31853.213719834075,176560.89385384417,0.1804092232688963,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2017,interpolated,52619.25,67.9,53.5,29553.65,0.5683172226737605,16482.84204933083,6310.263334266263,51830.82,31404.6556314609,38.495999999999995,40040.10298097875,197286.49916115194,0.2029540954460969,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2018,interpolated,57485.625,68.95,54.75,31371.075,0.550296826630696,17921.364075688598,6368.096144367691,56425.5686,34234.280911532245,39.583999999999996,45175.227915876516,218793.24920309434,0.20647450540826656,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2019,actual,62352.0,70.0,56.0,33188.5,0.5322764305876315,18612.450014024333,6425.802166903617,62354.0,37767.859631134794,40.672,48643.68012596482,241042.0867429396,0.2018057542699632,中国统计年鉴2020年
浙江,Zhejiang,2020,interpolated,67402.25,71.05,56.275,,,19307.48763332818,6469.0,64756.0,39249.840628074926,41.76,52158.29741999998,228989.9824057926,0.2277754549435721,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2021,interpolated,72452.5,72.1,56.55,,,21067.867351633184,6521.0,73515.0,44528.89372852519,42.01,57714.8348163,217540.48328550297,0.2653061809215267,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2022,interpolated,77502.75,73.15,56.825,,,21061.666565257074,6574.0,77815.0,47220.50367658358,42.26,58512.9407496,206663.45912122782,0.2831315269685706,线性插值（基于相邻实际年份数据）
浙江,Zhejiang,2023,actual,82553.0,74.2,57.1,,,18996.44385753094,6626.0,82553.0,50126.20469006015,42.51,53507.5227687,196330.2861651664,0.27253830172531723,中国统计年鉴2024年及各省统计公报
安徽,Anhui,2005,actual,5350.2,35.3,36.0,2764.8,0.5167657283839857,,5547.740323943174,5388.2243,2460.9028,25.439999999999998,,7899.4285714285725,,中国统计年鉴2006年
安徽,Anhui,2006,interpolated,6752.0199999999995,36.879999999999995,35.48,4393.4,0.5899241974426509,,5615.12342712787,6323.5380000000005,3382.7486,26.528,,11897.857142857143,,线性插值（基于相邻实际年份数据）
安徽,Anhui,2007,interpolated,8153.84,38.46,34.96,6022.0,0.6630826665013161,,5682.189362223429,7536.9996,4895.5499,27.616,,17324.964285714286,,线性插值（基于相邻实际年份数据）
安徽,Anhui,2008,interpolated,9555.66,40.04,34.44,7650.6,0.7362411355599814,,5739.339048763699,9213.7998,6549.1874,28.704,,24109.31607142857,,线性插值（基于相邻实际年份数据）
安徽,Anhui,2009,interpolated,10957.48,41.620000000000005,33.92,9279.2,0.8093996046186466,,5784.119538354064,10412.3113,9036.3416,29.791999999999998,,32183.05026785714,,线性插值（基于相邻实际年份数据）
安徽,Anhui,2010,actual,12359.3,43.2,33.4,10907.8,0.8825580736773118,,5811.386456468309,12800.6007,11982.015,30.88,,41481.69775446428,,中国统计年鉴2011年
安徽,Anhui,2011,interpolated,14288.56,44.66,34.72,13545.96,0.9250688895958648,6463.0,5879.105022008754,15655.3492,12288.6143,31.968,12146.770912475307,52953.572866741066,0.22938529460595505,线性插值（基于相邻实际年份数据）
安徽,Anhui,2012,interpolated,16217.82,46.120000000000005,36.04,16184.12,0.9675797055144176,6588.0,5899.862438100698,17625.3953,15018.2848,33.056,12848.303179424074,66490.01422340401,0.19323658341016814,线性插值（基于相邻实际年份数据）
安徽,Anhui,2013,interpolated,18147.08,47.58,37.36,18822.28,1.0100905214329707,7340.0,5918.950640952732,19434.5749,18284.2525,34.144,14833.894160256252,81987.7935122338,0.1809280811788503,线性插值（基于相邻实际年份数据）
安徽,Anhui,2014,interpolated,20076.339999999997,49.04,38.68,21460.44,1.0526013373515235,7762.0,5924.907031139251,21249.3101,21256.2939,35.232,16202.889709327634,99348.84383662211,0.16309087336711312,线性插值（基于相邻实际年份数据）
安徽,Anhui,2015,actual,22005.6,50.5,40.0,24098.6,1.0951121532700767,5833.651314365577,6045.433186025072,22541.623,23536.9526,36.32,12808.955968168204,118480.00164479099,0.10811070045871622,中国统计年鉴2016年
安徽,Anhui,2016,interpolated,25782.699999999997,51.825,42.6,26001.75,1.03494084017754,6503.486532761699,6007.591425766464,24659.1603,26748.0229,37.408,14615.414057690308,138557.75156255142,0.1054824713368146,线性插值（基于相邻实际年份数据）
安徽,Anhui,2017,interpolated,29559.8,53.15,45.2,27904.9,0.9747695270850034,8169.754442674217,6037.856233359581,27423.23,28639.23276627209,38.495999999999995,18989.230960774825,159534.76398442383,0.11902879652380241,线性插值（基于相邻实际年份数据）
安徽,Anhui,2018,interpolated,33336.9,54.474999999999994,47.8,29808.05,0.9145982139924668,8535.862205601517,6064.683302299477,30429.4188,31773.78556902897,39.583999999999996,20491.56842350187,181366.0757852026,0.11298457186541688,线性插值（基于相邻实际年份数据）
安徽,Anhui,2019,actual,37114.0,55.8,50.4,31711.2,0.85442690089993,8523.383821426982,6096.443225225417,37083.0,38412.589466411315,40.672,21134.11704937756,204008.9719959425,0.10359405688195858,中国统计年鉴2020年
安徽,Anhui,2020,interpolated,39598.15,57.375,50.975,,,8571.87936117936,6104.0,38681.0,40069.75031571784,41.76,21849.98107677877,193808.52339614538,0.11274004204715664,线性插值（基于相邻实际年份数据）
安徽,Anhui,2021,interpolated,42082.3,58.95,51.55,,,8767.57935209424,6111.0,42940.0,44543.660600818584,42.01,22508.402384414185,184118.0972263381,0.1222498098964405,线性插值（基于相邻实际年份数据）
安徽,Anhui,2022,interpolated,44566.45,60.525,52.125,,,8752.889615699101,6114.0,45039.0,46713.95110430452,42.26,22615.509620848406,174912.1923650212,0.12929635901911568,线性插值（基于相邻实际年份数据）
安徽,Anhui,2023,actual,47050.6,62.1,52.7,,,8092.026216922574,6121.0,47034.0,48768.04274097072,42.51,21055.752430605182,166166.58274677015,0.12671472255461336,中国统计年鉴2024年及各省统计公报
福建,Fujian,2005,actual,6554.7,47.3,38.0,2924.9,0.4462294231620059,,3506.510013800355,6567.7124,2330.008,25.439999999999998,,9599.123748992937,,中国统计年鉴2006年
福建,Fujian,2006,interpolated,8191.18,48.64,38.1,3994.18,0.4692349312730888,,3538.2164770828936,7554.1939999999995,3073.4869,26.528,,13113.34756154329,,线性插值（基于相邻实际年份数据）
福建,Fujian,2007,interpolated,9827.66,49.98,38.2,5063.46,0.4922404393841718,,3576.396880273303,9035.804,4284.7979,27.616,,17521.140183466126,,线性插值（基于相邻实际年份数据）
福建,Fujian,2008,interpolated,11464.14,51.32,38.3,6132.74,0.5152459474952548,,3617.911119266465,10603.038199999999,5244.7197,28.704,,22777.82317429282,,线性插值（基于相邻实际年份数据）
福建,Fujian,2009,interpolated,13100.62,52.66,38.4,7202.02,0.5382514556063377,,3640.91207984565,12139.2716,6348.6249,29.791999999999998,,28840.952015578176,,线性插值（基于相邻实际年份数据）
福建,Fujian,2010,actual,14737.1,54.0,38.5,8271.3,0.5612569637174206,,3695.0003046103766,14462.7539,8336.3476,30.88,,35670.204414799264,,中国统计年鉴2011年
福建,Fujian,2011,interpolated,16985.64,55.72,39.16,10634.04,0.6036256989194942,11106.636877444555,3703.092777738956,17643.7864,9968.865,31.968,13148.08892768904,44520.7341940593,0.29532506967154815,线性插值（基于相邻实际年份数据）
福建,Fujian,2012,interpolated,19234.18,57.44,39.82,12996.78,0.6459944341215678,11244.531802783637,3735.8795786652818,19770.859,12421.8534,33.056,13886.236123482515,55291.477484356335,0.2511460491793036,线性插值（基于相邻实际年份数据）
福建,Fujian,2013,interpolated,21482.72,59.16,40.48,15359.52,0.6883631693236414,13397.395585737562,3784.2617128979746,21795.568,15222.392300000001,34.144,17310.75231868412,67886.42361013852,0.25499579147219714,线性插值（基于相邻实际年份数据）
福建,Fujian,2014,interpolated,23731.26,60.88,41.14,17722.260000000002,0.730731904525715,14077.24711453128,3863.4512007172966,24035.603,18074.4245,35.232,19161.542320460925,82214.36242963158,0.23306806443778672,线性插值（基于相邻实际年份数据）
福建,Fujian,2015,actual,25979.8,62.6,41.8,20085.0,0.7731006397277885,11902.695606694673,3896.3186957656962,25922.7407,21242.6978,36.32,16844.015777405755,98188.64430815,0.17154749305371195,中国统计年鉴2016年
福建,Fujian,2016,interpolated,30083.6,63.575,42.675,21112.45,0.7225003235274134,13804.066747177472,3954.6732489246765,28414.6475,23107.4901,37.408,20421.241731675418,114391.6620927425,0.17852036903807722,线性插值（基于相邻实际年份数据）
福建,Fujian,2017,interpolated,34187.4,64.55,43.55,22139.9,0.6719000073270385,17956.850260301882,4004.6344048568576,32101.6086,25525.087664950526,38.495999999999995,27682.712411963865,130811.97898810537,0.21162215132056852,线性插值（基于相邻实际年份数据）
福建,Fujian,2018,interpolated,38291.2,65.525,44.425,23167.35,0.6212996911266635,17367.240509858602,4072.099898197821,35788.5697,28432.367374094494,39.583999999999996,27994.255389490278,147438.7300387001,0.18987043215946225,线性插值（基于相邻实际年份数据）
福建,Fujian,2019,actual,42395.0,66.5,45.3,24194.8,0.5706993749262884,17986.896007740874,4125.085863258861,42396.0,33464.33973545405,40.672,30177.603313968993,164261.59353676508,0.1837167329514226,中国统计年鉴2020年
福建,Fujian,2020,interpolated,45385.025,67.625,45.925,,,18665.5953125,4160.0,43952.0,34663.25489062046,41.76,32426.1708264,156048.5138599268,0.20779544786633836,线性插值（基于相邻实际年份数据）
福建,Fujian,2021,interpolated,48375.05,68.75,46.55,,,19832.455243580513,4167.0,48874.0,38464.06743037577,42.01,34717.8374041,148246.08816693045,0.23419058022634945,线性插值（基于相邻实际年份数据）
福建,Fujian,2022,interpolated,51365.075,69.875,47.175,,,19527.444683908045,4176.0,53228.0,41838.382302178194,42.26,34461.5969634,140833.78375858392,0.24469694730686053,线性插值（基于相邻实际年份数据）
福建,Fujian,2023,actual,54355.1,71.0,47.8,,,18962.98087497012,4183.0,54367.0,42681.65435703116,42.51,33719.8455399,133792.0945706547,0.25203167383027086,中国统计年鉴2024年及各省统计公报
江西,Jiangxi,2005,actual,4070.2,37.0,34.9,2280.8,0.5603655840007863,,3944.280278870975,3984.2356,1946.3642,25.439999999999998,,6516.571428571429,,中国统计年鉴2006年
江西,Jiangxi,2006,interpolated,5146.42,38.42,34.519999999999996,3510.1800000000003,0.6266319548901532,,4006.827418068178,4677.0876,2365.3464,26.528,,9700.922857142858,,线性插值（基于相邻实际年份数据）
江西,Jiangxi,2007,interpolated,6222.639999999999,39.84,34.14,4739.56,0.6928983257795203,,4067.1289878661946,5574.4275,3108.5619,27.616,,13955.436714285715,,线性插值（基于相邻实际年份数据）
